"id";"momentary_wellbeing_angry_ema";"momentary_wellbeing_worried_ema";"momentary_wellbeing_happy_ema";"momentary_wellbeing_sad_ema";"momentary_wellbeing_stressed_ema";"momentary_wellbeing_lonely_ema";"momentary_wellbeing_accepted_ema";"momentary_context_activity_ema";"momentary_context_social_media_ema"
"SP21_ZTTTGRBD2EZ1";1;1;3;1;3;1;4;"1,2";NA
"SP21_XD314XKAI49I";1;2;3;2;3;1;3;"1";NA
"SP21_5VSB4CYG4LXF";3;4;2;3;4;2;3;"10,18";NA
"SP21_K1Z81XWQTLVA";1;3;4;1;1;1;3;"7";NA
"SP21_XIGEGQ36OVH9";NA;NA;NA;NA;NA;NA;NA;NA;NA
"SP21_FGRHW9A9JCNQ";1;1;3;1;1;1;3;"2,18";NA
"SP21_OVGDM1X3AZLP";1;3;2;2;3;2;3;"7,18";NA
"SP21_6NRGNGQAHLIV";1;3;1;2;4;1;2;"1";NA
"SP21_6TULILGPAQAV";1;2;2;3;2;2;1;"1,11";NA
"SP21_9APRBCTV9877";1;3;2;2;4;3;2;"2,3";NA
"SP21_C6UZW8WR6PWP";1;4;1;2;4;2;2;"1,2,11,18";NA
"SP21_3IO62RNDZHZ2";1;2;2;2;4;1;1;"15";NA
"SP21_6243FRUIHPW8";2;2;2;1;2;1;1;"5,18";3
"SP21_ZZSEHMN6J71L";2;2;2;2;2;1;2;"2,5";2
"SP21_0FZ44GTC3BJU";2;3;1;2;3;3;1;"15";NA
"SP21_920IIEYHZ2K8";1;1;2;1;2;1;2;"1";NA
"SP21_PKNMLVQ8FYH3";2;3;1;2;4;3;2;"1";NA
"SP21_Y72T537M8ICQ";1;1;2;1;1;1;2;"1";NA
"SP21_C9HUVMMYCOW4";1;1;2;1;2;2;1;"2,7,16,18";NA
"SP21_E5YD84Y2K1S4";1;3;2;1;4;3;1;"2,5,18";1
"SP21_P6A1IE124SK7";NA;NA;NA;NA;NA;NA;NA;"2,5,10,18";1
"SP21_TGMSRJ08HTSP";1;1;4;1;1;1;4;"1,2,5";1
"SP21_UWUFW0ZH5RAJ";4;1;1;1;3;1;1;"1,9";NA
"SP21_KF6UDTFHP7LX";1;3;3;3;3;3;3;"1,10,12";NA
"SP21_9FEMYQML8PDC";1;1;3;1;2;1;2;"1,4,12";NA
"SP21_M8RRXTCI6NVO";1;1;3;1;2;1;3;"2";NA
"SP21_0GNCVXEOO6U6";1;1;3;1;2;1;3;"9,18";NA
"SP21_K9BF4Y8SLLJJ";1;1;2;1;1;1;2;"1,5,10,18";3
"SP21_HSVPP8SYOS5R";1;3;2;2;3;2;2;"2,7";NA
"SP21_6PRQ70NDQ9ZA";1;3;2;2;4;2;2;"13";NA
"SP21_3RR4TTJJXD5O";1;2;3;1;2;2;4;"4,7,18";NA
"SP21_RCS8N68FB0IM";1;3;2;2;2;2;2;"2,6,18";NA
"SP21_4HH5H7HXQI0I";1;1;3;1;2;1;4;"1";NA
"SP21_95QQSAR9NDPI";1;2;2;1;2;1;2;"1,5,18";1
"SP21_217G97JE6WLO";1;1;2;1;2;1;3;"4,18";NA
"SP21_82776N17CQVZ";1;1;2;1;2;3;4;"5,10,15";2
"SP21_WQSEYAK3H6ZH";1;1;3;1;1;1;1;"14,18";NA
"SP21_DN94U0QZ4VK9";1;1;1;1;2;1;1;"15";NA
"SP21_VNA4GEU9FAVM";1;1;3;1;2;2;2;"1,18";NA
"SP21_GU026CHUFVNS";1;2;1;2;3;2;1;"1,2";NA
"SP21_V5VQ73GYT7GD";1;1;4;1;1;1;4;"1";NA
"SP21_YXY6HYDMI2LR";2;2;2;3;2;3;2;"2";NA
"SP21_PJMSXO0B00VR";1;1;3;1;1;2;2;"1,7,18";NA
"SP21_K4SOG7Q4NWJQ";1;1;2;2;1;2;2;"5,19";1
"SP21_O3B96J67FDFO";1;4;1;3;4;4;2;"1,2,15";NA
"SP21_WOP33A0KPV6U";1;1;1;1;1;1;1;"1";NA
"SP21_PC2209H6UI16";1;2;3;2;2;1;4;"1,2,5,10,15";2
"SP21_KNITJUY86TOO";1;2;3;1;3;1;3;"2";NA
"SP21_XJX06N4S6A5W";1;1;4;1;3;1;4;"1";NA
"SP21_T86BN70UA9P7";1;1;4;1;1;1;3;"1,5,18";2
"SP21_8MI1673XU7RF";1;1;3;1;1;3;1;"1";NA
"SP21_NEP0Q16DII3I";1;4;2;4;4;2;3;"3";NA
"SP21_AYWSYCQMFL3D";2;2;2;2;3;2;2;"5,8,9,12";2
"SP21_OHHVJWBC7FS4";1;1;4;1;2;1;4;"3";NA
"SP21_P76UMOQEUN4Y";1;3;2;1;3;1;3;"1,7";NA
"SP21_N8A25IHQ45KH";1;1;1;1;2;1;1;"1";NA
"SP21_C6CPZRSA65CZ";3;4;4;3;3;3;3;"2";NA
"SP21_2YH2ES217IKB";1;2;3;1;2;1;4;"2";NA
"SP21_FWNE6NJX19MG";1;2;3;1;2;1;2;"1";NA
"SP21_S61VP1VQSD9W";1;3;3;3;3;3;3;"2,5,9,10,12,18";1
"SP21_VESLOTRXZCL3";1;1;4;2;2;1;4;"15";NA
"SP21_1FT54OS1OVYY";1;2;4;1;2;2;3;"8";NA
"SP21_AD54KGXC3V55";3;2;4;4;2;4;3;"2";NA
"SP21_5MVWYHH93GDA";1;1;3;1;1;1;3;"15";NA
"SP21_UFCEYALN46L7";1;1;2;1;2;1;1;"2";NA
"SP21_ISNHI84RCTLX";2;1;2;1;2;1;2;"1,5,18";2
"SP21_ZD1LRCO4XZHR";1;1;3;2;1;1;3;"2,18";NA
"SP21_OVPOEQ43LG4N";1;2;3;1;3;1;3;"1,12,18";NA
"SP21_DUHWQB8RZK23";1;1;3;1;3;1;3;"1,5";1
"SP21_BJUH2LRYGP04";1;1;1;1;3;1;1;"1";NA
"SP21_3MP9JPYSSGMA";1;2;2;1;3;2;2;"2,5,10";1
"SP21_1RT60UUX4PC3";1;1;4;1;2;1;4;"7,15";NA
"SP21_WI2UOX4ZSGBB";1;1;1;1;1;1;2;"1,4";NA
"SP21_Y3DLBTXL7UZY";1;3;3;1;3;1;4;"2,18";NA
"SP21_GTCIE2INGMRL";1;1;3;1;1;1;3;"5";4
"SP21_JVNGL6C9Y1IS";1;2;2;3;3;1;2;"2,4";NA
"SP21_7ON8Q2MVQ266";1;2;1;3;4;4;1;"1,18";NA
"SP21_IBJI1UV0KHUI";1;2;4;1;3;1;3;"1,18";NA
"SP21_MQ92XHZ602TR";1;1;2;1;1;1;NA;"1,4,9";NA
"SP21_4DK80PPSD5P4";1;2;2;1;3;1;4;"1";NA
"SP21_OCSEPFQ5Z2NM";NA;NA;NA;NA;NA;NA;NA;NA;NA
"SP21_8WDJUVB5BA84";2;4;2;3;4;4;2;"1";NA
"SP21_BZZ6CS08M872";1;1;3;1;2;1;3;"2";NA
"SP21_74NMPN2WTOPV";1;1;2;1;3;2;3;"2";NA
"SP21_JLATVBCGMBE4";1;1;3;1;1;1;4;"1,2";NA
"SP21_1LZKRY7UB9E8";1;1;4;1;1;1;4;"9";NA
"SP21_US7OD9LZK9UA";1;1;4;1;2;1;1;"2,5,10";1
"SP21_VSMF2EKY1OMT";1;1;3;1;1;1;3;"1,10";NA
"SP21_2SKS9TF54SGH";1;1;3;1;2;1;3;"2,7,9";NA
"SP21_KF64YNUNGYV6";1;1;4;1;2;1;4;"1,4,5,9,10,12";1
"SP21_PEGB83CZECRZ";1;1;1;1;1;1;1;"4,10,11";NA
"SP21_AR3ZN76R327R";1;2;2;1;2;1;2;"1,2,8";NA
"SP21_AKJZAZVYUGUG";4;1;1;2;1;1;NA;"1,2";NA
"SP21_MJ07KQC3GZ5H";1;2;2;1;2;1;1;"1";NA
"SP21_2KHQ4HZTY0G7";3;2;1;2;3;2;1;"1";NA
"SP21_086B9R718OS1";1;1;1;1;2;2;NA;"4,5,6";2
"SP21_GRFO3X0BKNYU";1;1;4;1;1;1;2;"1";NA
"SP21_G81W9FUKE87N";1;1;1;1;1;1;1;"1,5";2
"SP21_U7FHG36W4KKN";1;1;2;1;1;1;3;"2";NA
"SP21_FU88KX4M18PR";1;1;2;1;2;2;2;"1";NA
"SP21_LYZUIJQMBV7R";1;1;2;1;1;1;4;"2";NA
"SP21_GKOKQ560CL8G";1;2;4;1;4;1;4;"2,5,6,18";1
"SP21_6MGUV5IZGZSV";1;2;2;1;4;2;3;"2";NA
"SP21_ZJ2PHKPOJA2P";1;1;4;1;2;1;4;"2,5,10,12,18";1
"SP21_CDINK21EDGAV";1;3;2;2;3;2;2;"1,2,4,18";NA
"SP21_0OEWUCMBK6C6";1;2;4;1;2;2;4;"11";NA
"SP21_J0Z0MLKJI6K4";1;3;4;1;2;1;3;"1,9";NA
"SP21_YXAD0AIZ1Z7T";1;3;3;2;3;1;4;"1,2,5,9,18";1
"SP21_CUSVAKZ0S1K0";1;3;4;2;4;2;3;"2,5";2
"SP21_MWRE7KA8GD4V";NA;NA;NA;NA;NA;NA;NA;"3";NA
"SP21_FDW2VXDTRL8E";1;2;2;2;4;2;3;"1,2";NA
"SP21_YPU8TQHZ76IW";1;2;2;1;2;2;2;"1,5,15";2
"SP21_PA49KB8IWKSM";1;2;3;1;3;1;4;"1";NA
"SP21_7QP8JS6ER0GI";1;1;2;1;1;3;1;"13";NA
"SP21_6TULILGPAQAV";1;2;3;2;2;1;2;"11,15";NA
"SP21_5MFS1ABIPZHK";1;1;2;2;1;1;2;"2,19";NA
"SP21_PI51Y9PP2E4R";1;1;4;1;1;1;4;"1,6";NA
"SP21_4Y30I2D9RMVB";1;2;2;2;2;2;2;"1,5,7";1
"SP21_4Q0Q90270124";1;1;4;1;1;1;4;"2,9";NA
"SP21_UBCGPCWBANTM";1;2;3;1;2;1;3;"1,2,18";NA
"SP21_8BBUIF302D2L";1;1;4;1;4;1;4;"2";NA
"SP21_A62VFXZ7BV12";1;1;3;1;1;1;4;"1,9";NA
"SP21_GZP0TM23GJ1O";1;3;3;3;3;3;3;"1";NA
"SP21_DK8MMOPTC1P9";1;1;3;1;2;1;3;"3,6";NA
"SP21_CL4I96HAF9Y5";1;1;4;1;2;1;4;"1";NA
"SP21_A9511MOBU8NK";1;2;1;1;2;1;2;"2,10";NA
"SP21_R81PCFE7M51P";2;3;2;2;4;2;2;"19";NA
"SP21_9D9OA2C9TM5B";1;1;3;1;2;2;2;"8";NA
"SP21_T37DFIET6JYM";3;4;2;3;4;2;3;"1,4,5,7";1
"SP21_BC2EDMOMMU76";1;2;2;1;2;2;2;"1";NA
"SP21_ZB3TPQH6NC7B";1;2;3;1;2;2;2;"2,4,5,18";1
"SP21_DPTUBUDT40TJ";1;1;3;1;1;1;4;"2";NA
"SP21_D1UNR2OAQZIT";1;1;3;1;1;1;2;"4,18";NA
"SP21_OS7LPKXCQMNE";1;1;4;1;2;1;4;"8";NA
"SP21_COCUHH5R79RF";1;3;2;2;4;1;4;"3,4,5,9";2
"SP21_G7Z3FO386Z2C";1;1;3;2;2;1;3;"1,5,11,12";1
"SP21_0TBDDZH4PO3H";1;2;2;1;2;1;3;"7";NA
"SP21_RIBR88KI80I0";1;1;4;1;2;2;3;"1,2";NA
"SP21_K4FWFDR8H22K";1;2;3;2;3;1;3;"1,2";NA
"SP21_NG3TGNUQ5AKJ";2;2;2;2;3;2;3;"1";NA
"SP21_FRXDXJ5WTF6B";2;2;2;1;3;1;2;"1,5,15,18";2
"SP21_2N7HH65GIUGL";1;3;1;1;3;2;1;"15,19";NA
"SP21_XFY4VPFX3K80";1;2;3;1;2;2;2;"2,4,11,12";NA
"SP21_G0ZOOM3FY5HP";2;3;3;2;3;2;2;"1,4,5";3
"SP21_TZJ9DOLEWDUG";1;2;3;1;3;1;3;"2,19";NA
"SP21_0HVUQTD8RU0Q";1;1;4;1;1;1;4;"4,5,7,9,15,18";1
"SP21_DQDOTWVK2GKE";1;1;3;1;2;1;4;"2,12";NA
"SP21_V2QZGXSUQ1OW";1;1;1;1;2;2;1;"1,5,18";2
"SP21_2IIQKZ1212D7";1;2;1;1;2;1;NA;"1,4,13";NA
"SP21_T1OGFW8XZCMI";1;1;2;2;3;1;4;"1,5,18";2
"SP21_6PWRL3IVJESM";1;2;2;1;2;1;3;"10,18";NA
"SP21_RNLPOUDCP7DD";1;1;4;1;2;1;4;"1,15";NA
"SP21_HVH0DQ8802K5";1;1;2;1;1;1;2;"1";NA
"SP21_HLQG12D7POUO";2;2;3;2;2;2;3;"1,2";NA
"SP21_J4MVK4OB5PYY";2;1;2;1;2;2;2;"1,8";NA
"SP21_JSLVMPNZY66J";2;4;1;2;4;2;1;"2";NA
"SP21_78D23YJJ5NF3";1;1;3;1;2;1;4;"2";NA
"SP21_T8SVTK2SA0AS";2;3;2;2;3;2;3;"1";NA
"SP21_KHAXHLF1T925";1;2;4;1;2;1;3;NA;NA
"SP21_148IQRCZFXKS";1;3;2;1;3;2;2;"1";NA
"SP21_L0QZDLC6LO7D";1;1;4;1;2;1;4;"1,2,18";NA
"SP21_7YTE2D1X8ZUA";1;1;2;2;2;1;2;"2,4,5,12,18";2
"SP21_IQ2ED1K2R7P5";1;1;3;1;2;1;3;"1,2,9,11";NA
"SP21_D2KOE049XB40";1;1;3;1;2;1;2;"2";NA
"SP21_3ACCIPB5ZRO9";1;4;2;1;4;2;2;"2";NA
"SP21_JY4EDKC8JNGS";1;2;3;2;3;2;2;"2";NA
"SP21_JE2HR0OI8K27";1;1;4;1;1;1;3;"15";NA
"SP21_MTRWZM3D386J";2;3;2;2;3;1;2;"2,5";2
"SP21_R8FJPPD3NTTS";2;3;2;4;4;4;2;"1,5,15,18";1
"SP21_Z0K01I3MZ5VK";1;2;3;1;3;1;4;"2";NA
"SP21_H5Q7LSFF6ZWD";1;1;2;1;1;3;2;"2";NA
"SP21_9S6KQAFVZSRL";1;2;2;1;4;1;3;"1";NA
"SP21_L5YQHZPTZK4K";1;1;4;1;4;2;4;"10,15";NA
"SP21_AVSPQSO8IA6L";1;1;4;1;1;1;4;"10";NA
"SP21_AXL3BZCJ2O9C";2;3;3;2;3;1;2;"9";NA
"SP21_IVF2WZQVJ6Y4";2;4;1;2;4;2;2;"1,2";NA
"SP21_U9OSZ9MFM8FS";1;1;1;1;1;1;1;"2,4,5,12";1
"SP21_4ERN2TRN7ZJR";2;3;2;2;4;1;2;"1,2";NA
"SP21_FA8Y1PFNTK1W";1;1;1;1;2;1;NA;"3,11,18";NA
"SP21_OMOT1OQI9NNY";1;1;3;1;2;1;2;"1,18";NA
"SP21_XIORBBDJ8IW3";1;1;2;1;3;1;3;"2";NA
"SP21_FY4Y7GVX1G7B";3;3;3;2;4;3;2;"1,2,7,18";NA
"SP21_B86DQ9Y7OEVN";1;1;2;2;3;3;2;"15";NA
"SP21_EFE2ZDUDHVRB";2;1;1;1;2;4;1;"1,4";NA
"SP21_6LFZS7BCIE80";1;1;2;2;3;1;NA;"2,5";2
"SP21_1U5DI28TEKEA";1;2;1;1;3;1;2;"1";NA
"SP21_IZLOWNPS01OH";1;1;1;1;1;1;2;NA;NA
"SP21_QK22DSP9MV1Q";1;4;2;3;4;4;2;"1";NA
"SP21_V2PBUC3150P7";2;1;2;4;2;4;2;"1";NA
"SP21_PGP7FXSW83AK";1;1;2;1;2;1;1;"1";NA
"SP21_M0GUY69WLHAQ";1;2;2;1;2;1;3;"1,18";NA
"SP21_GF3W0F9HY9WF";2;2;2;2;2;1;1;"1,5,12";1
"SP21_T95F4IJ7EBIF";1;2;4;1;2;1;4;"1,5,11,18";1
"SP21_2ITJFPGFG6T2";1;2;2;1;2;1;3;"1,2";NA
"SP21_NY3P34YLEZ7X";3;3;1;2;2;2;1;"7";NA
"SP21_D70ZBOK0W918";1;1;2;1;1;1;2;"2,18";NA
"SP21_NELERKZ8EFM7";1;2;2;1;2;1;3;"2,18";NA
"SP21_ORHI8CHVNACN";1;1;1;1;1;1;4;"2";NA
"SP21_PJRXREONPN3P";1;1;1;1;2;2;2;"1";NA
"SP21_E6EVXRQPQIOY";1;2;4;1;2;2;4;"1,18";NA
"SP21_X7XKKMS5TK9I";2;4;1;2;4;2;1;"1,2";NA
"SP21_6243FRUIHPW8";1;2;2;1;2;1;2;"1";NA
"SP21_IVY3YD9MXANX";2;2;2;2;2;2;2;"1,5,18";3
"SP21_VVFRZ4D7M2Y1";1;1;3;1;1;1;4;"5,10,18";2
"SP21_WCSBQCZW4R0E";1;3;2;3;4;4;3;"1,2,4,5";1
"SP21_70IW6ZRIGA1F";1;2;4;1;3;1;4;"1";NA
"SP21_BV6DV6NDQW3P";2;3;2;3;4;2;1;"1,10";NA
"SP21_WZSKJ74M4NA3";1;2;3;1;2;2;2;"1";NA
"SP21_1JSVV3FCKRB1";3;3;2;3;4;2;1;"2";NA
"SP21_EGUTKDM1DYWY";1;2;3;1;3;1;4;"1,2,3";NA
"SP21_O04NN258P1N0";1;1;1;1;3;1;2;"2,18";NA
"SP21_J09QA4K2KB01";1;2;4;1;2;2;3;"1,9";NA
"SP21_FCXSBDL7P0W4";3;3;2;2;4;2;2;"15";NA
"SP21_A5J3HJP2QHAB";1;1;2;1;2;1;2;"1";NA
"SP21_0JTS0IYQ6GEL";1;1;2;1;2;1;3;"2,19";NA
"SP21_5BPR85H2HP4E";2;2;4;2;2;2;4;"5";3
"SP21_K1RETTIRAZZD";1;1;2;1;1;2;2;"1";NA
"SP21_4BCWSDRRDVUF";1;1;1;1;1;1;1;"4";NA
"SP21_9BHSXVQ77U8M";1;1;2;1;2;1;2;"1,7";NA
"SP21_T1F9570KVRH4";1;3;2;1;2;1;4;"1";NA
"SP21_P3DXI3YKO47G";1;3;2;1;3;1;4;"2,10,18";NA
"SP21_P6A1IE124SK7";1;1;2;1;1;1;3;"2,5,10,18";1
"SP21_1BO2HWKOQU49";1;1;2;1;2;1;2;"1,4,5";2
"SP21_WQQ0HU2XUZH6";1;1;2;1;2;2;2;"1";NA
"SP21_FJ5J45TJY7UR";3;1;1;4;3;4;1;"5,15";4
"SP21_M4TKV4EY52J3";1;2;2;2;3;2;1;"1";NA
"SP21_0HR2T7UEC34E";4;4;1;4;4;2;1;"2,19";NA
"SP21_P35D5I24KXGT";1;1;1;1;2;2;2;"1,2";NA
"SP21_Z25TQ00J6N5N";1;1;3;1;2;2;3;"19";NA
"SP21_DXTBC79FX83T";1;1;3;1;1;1;2;"1,2,5";4
"SP21_CFQWKYNH6YF7";1;2;1;1;3;1;2;"2";NA
"SP21_2P5FRYTAJV88";1;1;4;1;2;1;3;"1,5,14";1
"SP21_BBFPR6H4BKHN";2;1;3;1;2;1;2;"1";NA
"SP21_4VDOHZF52UJM";3;4;1;3;4;4;1;"1";NA
"SP21_MDQG717NINPY";1;2;3;1;4;1;2;"1,2";NA
"SP21_16GWUE85WC6E";1;1;1;1;1;1;1;"1,2,5";4
"SP21_FE4RV47MP178";2;4;2;1;4;2;3;"1,5";2
"SP21_JPBL5OEDL4ES";2;4;1;4;4;3;1;"1,2";NA
"SP21_RQXST0TCHYXT";1;3;2;2;3;2;3;"2";NA
"SP21_1T1NP46GXVP8";1;1;3;1;2;1;3;"2";NA
"SP21_D2RA38SV4OD0";4;3;1;2;4;2;1;"1";NA
"SP21_G2VR0CYWSFMS";1;2;1;2;3;4;2;"15";NA
"SP21_RFLUQX5ZFCZJ";1;1;1;1;3;1;1;"19";NA
"SP21_OZ7Y7XI6SVHF";1;1;3;1;2;1;4;"1,2,3,4,5,6,7";1
"SP21_0JO303HITVRY";1;2;3;1;2;2;1;"1,2,12";NA
"SP21_A25ERXMT0UZ6";1;1;2;1;1;4;1;"2";NA
"SP21_CR9826F02UNT";1;1;2;1;1;1;2;"3";NA
"SP21_8M5IHL50M23F";2;2;3;2;2;2;2;"1,5";2
"SP21_6LL9SUWE18LD";1;2;1;1;3;3;1;"1";NA
"SP21_S5IPTLI206II";1;4;2;3;4;2;2;"1,18";NA
"SP21_3JJ1NBOD6NOY";1;2;2;1;2;1;4;"9,18";NA
"SP21_CAKPDVG41GCO";1;1;2;1;1;1;1;"1";NA
"SP21_HECNZ1BSO9CC";1;1;2;1;2;4;1;"6";NA
"SP21_KK862MA2H0SR";2;3;2;2;2;1;1;"4,5";4
"SP21_CRHKM9MGPWDV";1;2;4;1;2;2;3;"4,17";NA
"SP21_N19CO53FLXWZ";1;3;2;2;3;2;2;"10,18";NA
"SP21_T8V955FJBXJ7";1;1;3;1;1;1;4;"2";NA
"SP21_50X94RSIQ77W";1;1;3;1;1;1;3;"15";NA
"SP21_SINKKP3DWUEG";1;4;3;1;4;1;3;"2";NA
"SP21_FAH8XLXTICN5";1;2;4;1;3;1;2;"2,18";NA
"SP21_BNSH1AK7FE48";1;1;4;1;3;1;3;"1,4,18";NA
"SP21_S7B393BF69UF";1;2;3;1;2;2;2;"2";NA
"SP21_RVLNPTGUOR8Y";1;2;2;1;3;1;2;"2,7,8,18";NA
"SP21_PSCJ8VGCBUJ8";1;1;3;1;2;1;2;"1";NA
"SP21_GCC1BKWJU4UA";1;3;3;2;4;2;4;"2,4,5,7,11,15,18";3
"SP21_ZPD9I47WKJRJ";1;2;3;1;2;1;2;"1,2";NA
"SP21_3RRQH5QM7KTL";1;2;4;1;2;1;4;"2,5";2
"SP21_QNLY3SCP6YL6";1;1;1;1;1;1;3;"2";NA
"SP21_R0B7T8PTH633";1;2;1;3;3;3;1;"2";NA
"SP21_ZTTTGRBD2EZ1";3;1;3;1;4;1;4;"2,18";NA
"SP21_OZOZBPGPHNFJ";1;1;4;1;1;1;4;"6,8";NA
"SP21_DQVDXWN5TLVL";1;1;4;1;1;1;4;"5,9,18";1
"SP21_92BLVRQG7Z9K";1;2;3;1;2;1;4;"1,2";NA
"SP21_P3CLC02K5N4N";1;4;2;3;3;1;4;"5,7,8,18";1
"SP21_EADF4LH09Q1Q";2;3;2;2;4;1;2;"5,6,7,18";1
"SP21_HXCOVRQCL63W";1;1;2;1;1;1;3;"1";NA
"SP21_TUK5W3WDCZSY";1;2;3;1;3;3;3;"2,5,13";1
"SP21_NI9X547PR3Y9";2;2;3;1;1;1;1;"1,2";NA
"SP21_3S3170C9KYLC";1;1;4;1;2;1;3;"2,18";NA
"SP21_5VSB4CYG4LXF";3;4;2;4;4;3;2;"19";NA
"SP21_SQ7YPZZOUE1T";1;3;1;2;2;2;2;"2,4,5,9";1
"SP21_7K517E1VWP4S";1;1;2;1;2;2;2;"19";NA
"SP21_PGC0KDBY5TSC";1;2;3;1;1;1;2;"1";NA
"SP21_GGK0997MP1ES";1;2;3;1;2;1;1;"2";NA
"SP21_I5B8511E6YXD";4;2;1;1;4;2;1;"18";NA
"SP21_EFNREY0BKQNF";NA;NA;NA;NA;NA;NA;NA;NA;NA
"SP21_MNC9LTDBM34D";NA;NA;NA;NA;NA;NA;NA;"1,5,12";1
"SP21_9H9FLYHDQ086";1;1;3;1;1;1;3;"5,9,11,12";1
"SP21_H3Q3YZ876T45";1;2;2;1;3;3;NA;"1,2";NA
"SP21_C6UZW8WR6PWP";1;3;1;2;4;3;2;"1,2,5,6,18";1
"SP21_A81N21ZEJ2YL";1;2;2;1;3;1;NA;"1,2,18";NA
"SP21_C9W0GD55TORF";1;1;2;2;2;2;2;"19";NA
"SP21_Y7R6CO97OKEN";1;1;1;1;2;1;2;"1,2";NA
"SP21_ALVFWMMYDGIQ";3;2;2;1;4;2;4;"2,4,5,11,15";2
"SP21_142DKLHBZFTO";1;2;2;1;4;2;NA;"2,5,18";1
"SP21_NN2HCVKC96OH";2;2;3;1;2;1;3;"2,10,18";NA
"SP21_I5V52FO78AUR";1;1;4;1;2;1;4;"1,2";NA
"SP21_LORU74YCSUWX";1;2;4;1;2;1;4;"5,18,19";1
"SP21_J4E84Q8KDFHR";1;2;4;1;4;1;4;"10";NA
"SP21_ZAHA6CLYYF8Q";1;2;3;1;2;1;2;"18";NA
"SP21_NYH4CK3TBD1X";1;2;3;2;2;1;3;"5,8";1
"SP21_44PK8VJ9SF19";1;3;2;2;3;2;2;"2";NA
"SP21_C9HUVMMYCOW4";1;1;1;1;2;2;1;"1";NA
"SP21_UZQ3ZCELM7AQ";1;1;1;1;3;1;3;"11";NA
"SP21_G7T00HKVKNKM";1;2;1;1;1;2;2;"4,5";2
"SP21_NC0IL24TXU5O";1;1;4;1;4;1;4;"2,7,18";NA
"SP21_PKDMR3C7OO0Z";1;2;2;1;3;2;1;"5";4
"SP21_LDQJNNSQZSV7";1;1;4;1;1;1;2;"8,12,18";NA
"SP21_BK04TJ7GGV0A";1;1;3;1;1;1;2;"2,5";2
"SP21_Y67DOLPSNV3T";1;1;3;2;2;1;3;"2";NA
"SP21_K9164EOQQ3NS";1;1;1;1;1;1;3;"1";NA
"SP21_ADTQ20ER59LY";1;3;3;3;2;3;3;NA;NA
"SP21_J2BL89XQZLTV";1;1;2;1;2;1;2;"4,15";NA
"SP21_F3AJDZA06GTA";1;1;1;1;1;1;4;"1,2,18";NA
"SP21_FOCVHQ5XM0HG";1;4;1;3;4;4;1;"1,5";3
"SP21_SILLXGG57DN0";3;1;1;3;3;4;2;"2";NA
"SP21_RY6GY6XGQNYZ";1;3;3;2;3;3;3;"15";NA
"SP21_31MC4QUGBSRY";1;2;3;1;3;1;2;"1";NA
"SP21_N0NFGKGV1LXQ";1;2;2;1;2;1;2;"1,4,13,18";NA
"SP21_9XK5VIOVR0N9";1;2;4;1;2;1;3;"2,5,11";1
"SP21_B9NLNDCPP482";1;1;2;1;1;1;NA;"1,18";NA
"SP21_YIF3O7WSPOTZ";1;3;2;2;4;2;2;"5,10,14";2
"SP21_BJFHB8YP5CSI";1;1;2;1;2;1;4;"1,2,10";NA
"SP21_09ABKJUD9BE3";1;1;1;1;2;1;1;"1";NA
"SP21_QGBV2WQ5Z3N3";1;4;2;2;4;1;2;"2";NA
"SP21_BXK9BIWM4F7P";1;1;2;2;2;2;3;"1";NA
"SP21_4SQHRVKC10PJ";3;4;2;4;4;4;2;"1";NA
"SP21_Q08Y0XIT24R9";1;1;2;1;2;1;1;"1";NA
"SP21_J48ZQGVGTL5K";1;2;2;1;3;1;2;"1";NA
"SP21_AJOHOB0UNJAW";2;3;2;2;3;1;2;"15,16,18";NA
"SP21_IR7T1S8PL7L0";1;1;1;3;4;3;1;"1";NA
"SP21_6E70AKV868BE";1;3;2;1;3;1;3;"2,12";NA
"SP21_OZ2W9LZLLCHT";1;1;2;1;2;1;2;"1";NA
"SP21_ZM2CLQBFO53F";1;2;2;2;3;2;3;"18";NA
"SP21_JTTKCAHI7NP6";1;1;1;1;4;1;NA;"6,10,12";NA
"SP21_O52H02BUW55N";1;1;4;1;2;1;4;"5";4
"SP21_0MUQP80Z3FXV";1;2;2;2;2;2;2;"2";NA
"SP21_8ISWFJX2B19F";1;2;3;3;4;3;2;"1";NA
"SP21_DTYNCUX4TP4S";1;2;2;1;2;1;3;"2";NA
"SP21_HFZCJBRVHHPL";2;1;1;1;3;4;3;"8";NA
"SP21_2TFCVTZ1PEZL";1;2;2;1;2;2;2;"1,4,5,18";1
"SP21_CVC8O2XO3PZS";1;1;1;1;3;1;3;"1,2,5,18";1
"SP21_5XGZI4S30EIX";1;2;2;2;3;2;2;"2,4,5,9,10";1
"SP21_RPGIVQO7J7MM";1;2;1;2;3;2;1;"2";NA
"SP21_O6DDT9AK5M9P";1;2;2;2;3;3;2;"1,2,4,5,12";1
"SP21_XIGEGQ36OVH9";NA;NA;NA;NA;NA;NA;NA;NA;NA
"SP21_ML3OOSF0LBEZ";1;2;1;1;2;1;1;"1";NA
"SP21_6ZQJIBTJJMVN";1;1;4;1;1;1;4;"9";NA
"SP21_XD314XKAI49I";1;2;4;1;2;1;4;"9,18";NA
"SP21_VV8FP776F0HF";1;3;2;1;3;1;2;"4,11";NA
